player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_epa,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_positive_epa_percent,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_epa,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_positive_epa_percent,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_epa,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_positive_epa_percent,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_epa,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_positive_epa_percent,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Matt Johnson,46383,QB,CHARLOTTE,6,50.0,0,9,136,66.7,6,6,10.2,1.87,0,0,0.0,50.0,3,2,25.0,7,77.8,1,0.31,2,,,,,79.8,53.6,77.8,,61.1,53.2,,56.1,,,0,0,7,28.6,50.0,135.4,14.3,1,0,0,0,1,0,0.0,88,14.7,66.7,6,6,7.7,1.62,0,0,0.0,50.0,3,0,25.0,6,66.7,1,0.65,2,,,,,79.8,51.9,77.8,,56.1,51.8,,56.1,,,0,0,6,33.3,,135.4,0.0,0,0,0,0,1,0,0.0,87,14.5,100.0,2,2,2.0,2.1,0,0,0.0,100.0,2,2,0.0,3,33.3,0,0.37,2,,,,,62.7,70.1,66.6,,69.7,,,,,,0,0,3,66.7,50.0,118.8,33.3,1,0,0,0,0,0,0.0,25,12.5,0,100.0,2,2,-5.5,1.45,0,0,0.0,100.0,2,0,0.0,2,22.2,0,1.42,2,,,,,61.8,58.9,66.6,,62.7,54.3,,,,,0,0,2,100.0,,116.7,0.0,0,0,0,0,0,0,0.0,24,12.0,-2.0
Malik McGue,39946,QB,ARMY,4,0.0,0,9,114,80.0,5,6,12.2,3.54,0,1,16.7,66.7,4,4,0.0,9,100.0,0,1.07,5,60.0,62.4,60.0,,15.0,51.1,76.9,,71.2,56.4,,46.9,,,0,1,9,55.6,25.0,109.7,11.1,1,2,0,1,1,1,11.1,76,12.7,66.7,3,3,6.0,3.1,0,0,0.0,66.7,2,2,0.0,6,66.7,0,0.02,3,60.0,62.4,60.0,,14.0,38.5,76.7,,40.3,56.4,,46.9,,,0,1,6,50.0,50.0,36.1,16.7,1,2,0,0,0,1,16.7,13,4.3,100.0,2,3,21.5,4.43,0,1,33.3,66.7,2,2,0.0,3,33.3,0,3.17,2,,,,,62.7,91.7,66.6,,91.5,,,,,,0,0,3,66.7,0.0,149.3,0.0,0,0,0,1,1,0,0.0,63,21.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,16.67
Nate Stanley,46565,QB,IOWA,5,10.0,0,9,192,62.5,8,8,3.1,2.71,0,1,12.5,62.5,5,4,0.0,8,88.9,0,-0.32,1,,,,,64.9,67.0,73.7,,65.8,,,,,,0,0,8,37.5,0.0,86.5,0.0,0,0,0,0,0,0,0.0,62,7.8,50.0,4,4,2.0,2.33,0,0,0.0,50.0,2,1,0.0,4,44.4,0,-0.99,0,,,,,63.3,55.0,73.3,,51.9,,,,,,0,0,4,0.0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,12,3.0,60.0,5,5,2.6,2.98,0,1,20.0,60.0,3,3,0.0,5,55.6,0,0.16,1,,,,,63.8,76.6,68.1,,76.2,,,,,,0,0,5,60.0,0.0,93.8,0.0,0,0,0,0,0,0,0.0,50,10.0,0,0.0,1,1,-4.0,2.5,0,0,0.0,0.0,0,0,,1,11.1,0,-0.59,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,7.0
Nate German,48095,WR,RICE,4,-71.43,0,9,275,100.0,3,3,19.7,3.33,0,0,0.0,100.0,3,2,0.0,4,44.4,0,0.66,2,,,,30.0,34.1,47.2,24.6,,50.9,46.8,,59.9,,,0,0,4,75.0,50.0,118.8,25.0,1,0,0,0,0,1,25.0,72,24.0,71.4,7,7,6.4,2.45,0,0,0.0,71.4,5,3,0.0,8,88.9,0,-0.22,2,,,,27.8,36.0,47.2,22.6,,46.8,47.2,,59.9,,,0,0,8,37.5,33.3,102.1,12.5,1,0,0,0,0,1,12.5,68,9.7,0.0,1,1,-4.0,2.6,0,0,0.0,0.0,0,0,,1,11.1,0,-0.64,0,,,,77.5,66.4,51.8,77.3,,57.7,55.4,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,40.0,5,5,-3.6,1.78,0,0,0.0,40.0,2,1,0.0,5,55.6,0,-1.01,0,,,,76.3,66.7,51.7,75.9,,45.5,58.9,,,,,0,0,5,0.0,0.0,47.9,0.0,0,0,0,0,0,0,0.0,-4,-0.8,-9.71
Matt Morin,25763,QB,ARIZONA,1,-50.0,0,8,109,50.0,8,8,16.0,2.9,0,1,11.1,50.0,4,1,0.0,8,100.0,0,0.04,4,,,,,69.8,47.3,76.3,,55.8,60.0,,49.0,,,0,1,9,50.0,0.0,87.5,0.0,0,0,0,0,1,1,11.1,84,10.5,50.0,8,8,16.0,2.9,0,1,11.1,50.0,4,1,0.0,8,100.0,0,0.04,4,,,,,69.8,47.3,76.2,,55.8,60.0,,49.0,,,0,1,9,50.0,0.0,87.5,0.0,0,0,0,0,1,1,11.1,84,10.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,60.0,63.5,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-10.5
Tyler Huntley,46448,QB,UTAH,3,-33.33,0,7,328,100.0,4,6,8.5,1.97,2,1,16.7,66.7,4,3,0.0,6,85.7,0,0.67,2,,,,,27.0,62.0,74.3,,77.4,,,52.9,,,0,0,6,66.7,0.0,100.7,0.0,0,0,0,0,0,0,0.0,62,10.3,100.0,1,1,-3.0,1.9,0,0,0.0,100.0,1,0,0.0,1,14.3,0,-0.9,0,,,,,24.8,51.6,73.7,,61.0,,,52.9,,,0,0,1,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,-2,-2.0,100.0,4,6,8.5,1.97,2,1,16.7,66.7,4,3,0.0,6,85.7,0,0.67,2,,,,,64.2,77.9,68.6,,77.4,,,,,,0,0,6,66.7,0.0,100.7,0.0,0,0,0,0,0,0,0.0,62,10.3,0,100.0,1,1,-3.0,1.9,0,0,0.0,100.0,1,0,0.0,1,14.3,0,-0.9,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,-2,-2.0,12.33
Richie James,28991,WR,MIDDLE TN,2,20.0,0,7,224,75.0,4,4,-0.3,2.18,0,0,0.0,75.0,3,1,0.0,4,57.1,0,0.56,3,60.0,62.5,60.0,75.2,81.9,88.5,70.3,,57.5,89.5,,72.5,60.0,,0,0,4,75.0,0.0,114.6,0.0,0,0,0,0,0,0,0.0,48,12.0,80.0,5,5,-1.6,2.3,0,0,0.0,80.0,4,1,0.0,5,71.4,0,0.45,3,60.0,62.5,60.0,83.0,81.5,82.3,67.8,,58.8,82.5,,72.5,60.0,,0,0,5,80.0,0.0,110.0,0.0,0,0,0,0,0,0,0.0,52,10.4,100.0,2,2,-4.0,1.3,0,0,0.0,100.0,2,0,0.0,2,28.6,0,1.17,2,,,,63.8,72.8,84.2,27.9,,62.7,83.6,,,,,0,0,2,100.0,,118.8,0.0,0,0,0,0,0,0,0.0,28,14.0,0,100.0,3,3,-5.0,1.8,0,0,0.0,100.0,3,0,0.0,3,42.9,0,0.78,2,,,,76.5,70.8,69.8,0.0,,63.9,67.1,,,,,0,0,3,100.0,,111.1,0.0,0,0,0,0,0,0,0.0,32,10.7,3.6
Jordan Gehrke,21879,QB,COLORADO,3,-57.14,0,7,143,100.0,2,3,4.0,2.43,0,0,0.0,66.7,2,2,0.0,3,42.9,0,0.57,2,,,,,65.2,68.4,74.2,,63.8,,,62.4,,,0,0,4,66.7,0.0,91.0,0.0,0,0,0,1,0,0,0.0,24,8.0,83.3,6,7,-1.3,2.04,0,0,0.0,57.1,4,3,20.0,7,100.0,1,-0.08,3,,,,,66.2,69.3,74.6,,65.9,,,62.4,,,0,0,8,42.9,0.0,72.3,0.0,0,0,0,1,0,0,0.0,38,5.4,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,75.0,4,4,-4.0,1.75,0,0,0.0,50.0,2,1,33.3,4,57.1,1,-0.57,1,,,,,63.3,64.9,67.4,,64.6,,,,,,0,0,4,25.0,0.0,58.3,0.0,0,0,0,0,0,0,0.0,14,3.5,-5.43
Zack Darlington,29598,QB,NEBRASKA,1,-33.33,0,6,238,33.3,6,6,8.5,2.25,0,0,0.0,33.3,2,2,0.0,6,100.0,0,-0.71,1,,,,,64.2,53.8,68.6,,53.7,,,,,,0,0,6,16.7,0.0,42.4,0.0,0,0,0,0,0,0,0.0,14,2.3,33.3,6,6,8.5,2.25,0,0,0.0,33.3,2,2,0.0,6,100.0,0,-0.71,1,,,,,64.2,53.8,68.6,,53.7,,,,,,0,0,6,16.7,0.0,42.4,0.0,0,0,0,0,0,0,0.0,14,2.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-2.33
Ke'Mon Freeman,45849,HB,SMU,3,-50.0,0,6,287,50.0,4,4,24.5,2.98,0,0,0.0,25.0,1,2,50.0,6,100.0,1,0.36,2,,,,44.3,70.0,59.8,84.5,,56.6,49.2,,62.6,,,0,0,6,33.3,50.0,111.5,16.7,1,1,0,0,1,0,0.0,43,10.8,100.0,2,2,22.0,3.18,0,0,0.0,50.0,1,2,50.0,4,66.7,1,0.94,2,,,,35.9,70.0,60.4,84.0,,72.6,46.8,,62.6,,,0,0,4,50.0,50.0,135.4,25.0,1,1,0,0,1,0,0.0,43,21.5,0.0,2,2,27.0,2.6,0,0,0.0,0.0,0,0,,2,33.3,0,-0.79,0,,,,70.7,64.2,53.4,77.0,,42.0,61.0,,,,,0,0,2,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,45.4,65.0,53.1,72.2,,,57.1,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-21.5
Bilal Marshall,47641,WR,PURDUE,4,-16.67,0,6,273,66.7,3,3,9.0,3.55,0,0,0.0,33.3,1,1,50.0,4,66.7,1,-0.45,0,,,,41.0,48.6,60.8,66.0,,52.6,60.7,,58.1,,,0,0,4,50.0,0.0,42.4,0.0,0,1,0,0,0,0,0.0,8,2.7,66.7,3,3,2.0,2.07,0,0,0.0,66.7,2,0,0.0,3,50.0,0,0.02,1,,,,41.4,74.4,56.5,64.1,,52.6,55.6,,54.6,,,0,0,3,66.7,,77.1,0.0,0,0,0,0,0,0,0.0,14,4.7,100.0,2,2,8.0,3.63,0,0,0.0,50.0,1,1,50.0,3,50.0,1,0.24,0,,,,43.3,24.7,66.4,0.0,,61.3,66.1,,64.1,,,0,0,3,66.7,0.0,60.4,0.0,0,1,0,0,0,0,0.0,8,4.0,0,100.0,2,2,-2.5,1.45,0,0,0.0,100.0,2,0,0.0,2,33.3,0,1.28,1,,,,39.5,65.0,50.9,0.0,,62.1,48.7,,,,,0,0,2,100.0,,95.8,0.0,0,0,0,0,0,0,0.0,14,7.0,-0.67
Michael Julian,30757,QB,TOLEDO,3,-50.0,0,6,316,33.3,3,4,19.3,2.96,1,1,25.0,25.0,1,3,0.0,5,83.3,0,0.42,2,,,,,66.8,75.3,74.4,,73.3,,,63.9,,,0,0,5,40.0,0.0,118.8,0.0,0,1,0,0,1,0,0.0,62,15.5,66.7,3,4,12.3,2.72,1,1,25.0,50.0,2,3,0.0,5,83.3,0,0.84,2,,,,,66.8,78.6,74.4,,78.0,,,63.9,,,0,0,5,60.0,0.0,135.4,0.0,0,1,0,0,1,0,0.0,67,16.8,0.0,1,1,17.0,2.6,0,0,0.0,0.0,0,0,,1,16.7,0,-1.71,0,,,,,60.3,56.5,63.6,,56.6,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,1,1,-4.0,1.4,0,0,0.0,100.0,1,0,0.0,1,16.7,0,0.42,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,100.0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,-16.75
Jajuan Lawson,46418,QB,NEW MEXICO,3,100.0,0,6,241,50.0,2,2,21.0,3.8,0,0,0.0,50.0,1,1,0.0,3,50.0,0,0.07,1,,,,,73.3,75.6,75.7,,64.6,,,69.8,,,0,0,3,66.7,0.0,75.0,0.0,0,1,0,0,0,0,0.0,15,7.5,0.0,2,2,13.5,2.15,0,0,0.0,0.0,0,0,,2,33.3,0,-1.21,0,,,,,73.4,57.6,75.7,,45.3,,,62.0,,,0,0,2,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,3,3,4.0,3.35,0,0,0.0,100.0,3,1,0.0,4,66.7,0,0.6,3,,,,,63.3,90.1,67.4,,74.5,,,69.4,,,0,0,4,75.0,0.0,118.8,0.0,0,1,0,0,0,0,0.0,54,18.0,0,66.7,3,3,-1.0,2.1,0,0,0.0,66.7,2,0,0.0,3,50.0,0,-0.07,2,,,,,62.7,55.9,66.6,,55.9,,,,,,0,0,3,33.3,,109.7,0.0,0,0,0,0,0,0,0.0,39,13.0,18.0
Zach Werlinger,26894,QB,ARIZONA,1,0.0,0,6,109,20.0,5,5,14.2,3.18,0,0,0.0,0.0,0,3,100.0,6,100.0,1,-1.33,0,,,,,65.7,38.6,70.1,,39.7,,,57.7,,,0,0,6,0.0,33.3,39.6,16.7,1,0,0,0,0,0,0.0,0,0.0,20.0,5,5,14.2,3.18,0,0,0.0,0.0,0,3,100.0,6,100.0,1,-1.33,0,,,,,65.7,38.6,70.1,,39.7,,,57.7,,,0,0,6,0.0,33.3,39.6,16.7,1,0,0,0,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0.0
Lee McNeill,25838,QB,CHARLOTTE,2,-50.0,0,6,136,20.0,5,5,7.6,2.12,0,0,0.0,20.0,1,0,0.0,5,83.3,0,-0.97,0,,,,,66.8,29.4,70.1,,28.7,,,58.3,,,0,0,5,20.0,,39.6,0.0,0,0,0,0,0,1,20.0,6,1.2,50.0,4,4,4.0,2.1,0,0,0.0,50.0,2,1,0.0,4,66.7,0,-1.12,0,,,,,66.6,28.9,69.8,,27.9,,,58.3,,,0,0,4,25.0,0.0,56.3,0.0,0,0,0,0,0,1,25.0,3,0.8,0.0,2,2,9.5,2.15,0,0,0.0,0.0,0,0,,2,33.3,0,-1.09,0,,,,,61.8,56.5,65.5,,56.5,,,,,,0,0,2,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,1,1,-3.0,2.1,0,0,0.0,100.0,1,1,0.0,1,16.7,0,-1.81,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,0.0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,-3,-3.0,-0.75
Logan Marchi,34159,QB,TEMPLE,2,50.0,0,6,306,33.3,6,6,12.5,3.22,0,0,0.0,33.3,2,1,0.0,6,100.0,0,-0.22,2,,,,,65.7,45.8,74.6,,43.5,,,58.3,,,0,0,6,33.3,0.0,50.0,0.0,0,0,0,0,0,0,0.0,29,4.8,0.0,2,2,11.0,1.85,0,0,0.0,0.0,0,1,,2,33.3,0,-1.21,0,,,,,64.4,47.5,74.2,,44.1,,,58.3,,,0,0,2,0.0,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,50.0,4,4,13.3,3.9,0,0,0.0,50.0,2,0,0.0,4,66.7,0,0.27,2,,,,,63.3,51.3,67.4,,51.4,,,,,,0,0,4,50.0,,74.0,0.0,0,0,0,0,0,0,0.0,29,7.3,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,7.25
Kaleb Barker,46494,QB,TROY,4,-75.0,0,6,318,66.7,3,3,6.0,1.74,0,0,0.0,66.7,2,0,0.0,5,83.3,0,-0.12,0,,,,,24.5,66.4,73.3,,53.1,,,67.1,,,0,0,6,40.0,,70.1,0.0,0,2,0,0,0,0,0.0,8,2.7,75.0,4,4,4.0,1.78,0,0,0.0,75.0,3,1,0.0,6,100.0,0,-0.27,0,,,,,25.0,66.7,73.4,,54.6,,,67.1,,,0,0,7,33.3,0.0,77.1,0.0,0,2,0,0,0,0,0.0,9,2.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,1,-2.0,2.0,0,0,0.0,100.0,1,1,0.0,1,16.7,0,-0.97,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,0.0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,-2.25
Thomas Stuart,46486,QB,BOISE ST,3,-60.0,0,6,120,100.0,4,5,7.0,3.33,0,0,0.0,60.0,3,2,25.0,6,100.0,1,0.87,2,,,,,67.0,73.4,74.1,,79.1,,,57.0,,,1,0,6,50.0,0.0,93.8,0.0,0,1,0,0,0,0,0.0,50,10.0,100.0,4,5,7.0,3.36,0,0,0.0,60.0,3,1,25.0,5,83.3,1,1.2,2,,,,,66.8,78.4,74.0,,79.1,,,60.1,,,1,0,5,60.0,0.0,93.8,0.0,0,0,0,0,0,0,0.0,50,10.0,,0,0,,3.2,0,0,,,0,1,,1,16.7,0,-0.75,0,,,,,60.3,53.7,63.6,,,,,57.3,,,0,0,1,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-10.0
Shane Morris,46516,QB,MICHIGAN,2,33.33,0,5,222,80.0,5,5,5.8,2.04,0,0,0.0,80.0,4,0,0.0,5,100.0,0,0.51,2,,,,,67.9,70.8,74.4,,67.3,,,60.9,,,0,0,5,80.0,,104.2,0.0,0,0,0,0,0,0,0.0,45,9.0,66.7,3,3,3.7,1.63,0,0,0.0,66.7,2,0,0.0,3,60.0,0,0.5,1,,,,,67.7,64.1,74.2,,55.9,,,60.9,,,0,0,3,66.7,,88.2,0.0,0,0,0,0,0,0,0.0,22,7.3,100.0,2,2,9.0,2.65,0,0,0.0,100.0,2,0,0.0,2,40.0,0,0.52,1,,,,,61.8,74.8,65.5,,74.3,,,,,,0,0,2,100.0,,114.6,0.0,0,0,0,0,0,0,0.0,23,11.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,4.17
Chris Chugunov,34153,QB,W VIRGINIA,3,-50.0,0,5,343,40.0,5,5,19.2,2.5,0,0,0.0,40.0,2,2,0.0,5,100.0,0,-1.17,1,,,,,63.8,35.2,72.2,,32.6,,,,,,0,1,5,20.0,0.0,8.3,0.0,0,0,0,0,0,1,20.0,15,3.0,50.0,4,4,13.0,2.38,0,0,0.0,50.0,2,2,0.0,4,80.0,0,-1.02,1,,,,,63.3,37.9,72.0,,35.0,,,,,,0,1,4,25.0,0.0,19.8,0.0,0,0,0,0,0,1,25.0,15,3.8,0.0,1,1,44.0,3.0,0,0,0.0,0.0,0,0,,1,20.0,0,-1.78,0,,,,,60.3,51.0,63.6,,51.3,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-3.75
D'Eriq King,26636,WR,HOUSTON,4,-50.0,0,5,182,66.7,3,4,14.7,3.66,0,0,0.0,50.0,2,3,0.0,5,100.0,0,0.14,1,,60.0,60.0,81.5,74.0,68.1,83.4,,61.5,63.5,,73.6,60.0,,0,0,5,20.0,0.0,104.2,0.0,0,1,0,1,1,0,0.0,20,5.0,66.7,3,4,14.7,3.66,0,0,0.0,50.0,2,3,0.0,5,100.0,0,0.14,1,,60.0,60.0,84.7,74.5,68.2,83.7,,61.5,64.7,,73.6,60.0,,0,0,5,20.0,0.0,104.2,0.0,0,1,0,1,1,0,0.0,20,5.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,82.7,68.7,71.1,75.1,,,71.4,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,85.5,70.1,70.6,76.3,,,71.9,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-5.0
Randall West,35805,QB,UMASS,2,-60.0,0,5,216,80.0,5,5,12.8,3.1,0,0,0.0,60.0,3,0,25.0,5,100.0,1,0.97,3,,,,,63.8,50.8,71.0,,49.9,,,,,,0,0,5,60.0,,89.6,0.0,0,0,0,0,0,1,20.0,45,9.0,80.0,5,5,12.8,3.1,0,0,0.0,60.0,3,0,25.0,5,100.0,1,0.97,3,,,,,63.8,50.8,71.0,,49.9,,,,,,0,0,5,60.0,,89.6,0.0,0,0,0,0,0,1,20.0,45,9.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-9.0
Price Wilson,28774,QB,LA TECH,2,-75.0,0,5,208,100.0,2,2,13.5,2.33,0,0,0.0,100.0,2,2,0.0,3,60.0,0,1.57,2,,,,,67.7,86.5,71.2,,83.4,,,65.6,,,0,0,3,66.7,50.0,118.8,33.3,1,0,0,0,0,0,0.0,41,20.5,100.0,3,4,8.3,1.94,1,0,0.0,75.0,3,2,0.0,5,100.0,0,0.92,3,,,,,67.9,82.9,71.6,,79.4,,,65.6,,,0,0,5,60.0,50.0,116.7,20.0,1,0,0,0,0,0,0.0,58,14.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,2,-2.0,1.35,1,0,0.0,50.0,1,0,0.0,2,40.0,0,-0.06,1,,,,,61.8,58.9,65.5,,58.9,,,,,,0,0,2,50.0,,79.2,0.0,0,0,0,0,0,0,0.0,17,8.5,-14.5
Ty Storey,35344,QB,ARKANSAS,2,-33.33,0,5,111,50.0,4,4,3.3,2.98,0,0,0.0,25.0,1,2,50.0,5,100.0,1,-0.88,0,,,,,14.2,29.3,73.4,,43.9,,,60.0,,,0,0,5,0.0,50.0,39.6,20.0,1,0,0,0,0,0,0.0,3,0.8,66.7,3,3,2.7,2.93,0,0,0.0,33.3,1,2,50.0,4,80.0,1,-0.88,0,,,,,13.0,30.0,73.3,,48.3,,,60.0,,,0,0,4,0.0,50.0,42.4,25.0,1,0,0,0,0,0,0.0,3,1.0,0.0,1,1,5.0,3.2,0,0,0.0,0.0,0,0,,1,20.0,0,-0.9,0,,,,,60.3,56.9,63.6,,57.7,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-1.0
