player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_epa,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_snap,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_positive_epa_percent,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_epa,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_snap,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_positive_epa_percent,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_epa,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_snap,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_positive_epa_percent,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_epa,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_snap,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_positive_epa_percent,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Quinton Maxwell,35203,QB,OHIO,5,40.0,0,29,259,69.6,23,26,13.2,2.83,2,2,7.1,53.8,14,8,12.5,28,96.6,2,-0.25,9,,,,,25.9,52.4,77.9,,62.0,,,42.6,,,,0,2,30,42.9,0.0,76.4,0.0,0,2,0,1,2,2,6.7,224,8.6,45.5,11,12,8.6,2.53,1,0,0.0,33.3,4,2,20.0,12,41.4,1,-1.16,1,,,,,21.0,32.9,77.0,,41.9,,,39.3,,,,0,1,12,25.0,0.0,7.6,0.0,0,0,0,0,0,1,8.3,36,3.0,92.3,13,15,15.9,2.95,1,2,11.8,73.3,11,6,8.3,17,58.6,1,0.44,8,,,,,67.0,78.2,72.2,,77.7,,,62.0,,,,0,1,19,58.8,0.0,127.1,0.0,0,2,0,1,2,1,5.3,194,12.9,0,100.0,1,1,-1.0,1.5,0,0,0.0,100.0,1,0,0.0,1,3.4,0,0.73,0,,,,,60.3,61.1,63.6,,61.0,,,,,,,0,0,1,100.0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,9.93
Hunter Johnson,60362,QB,CLEMSON,6,16.67,0,29,140,88.9,18,20,8.7,1.94,2,2,9.1,75.0,15,4,6.3,21,72.4,1,0.53,9,,,,,69.3,76.2,76.8,,79.2,,,55.0,,,,0,1,23,57.1,25.0,124.4,4.8,1,0,0,0,2,1,4.3,227,11.4,87.5,16,18,6.1,1.55,2,2,10.5,72.2,13,3,7.1,20,69.0,1,0.03,6,,,,,69.2,71.3,76.7,,74.2,,,55.0,,,,0,1,21,35.0,33.3,99.1,5.0,1,0,0,0,1,1,4.8,179,9.9,100.0,8,9,4.8,2.08,1,0,0.0,88.9,8,1,0.0,9,31.0,0,0.42,3,,,,,65.4,73.9,70.1,,73.4,,,,,,,0,0,10,66.7,0.0,129.2,0.0,0,0,0,0,1,0,0.0,55,6.1,0,100.0,6,7,-3.7,1.1,1,0,0.0,85.7,6,0,0.0,8,27.6,0,-0.86,0,,,,,64.9,62.3,69.5,,62.0,,,,,,,0,0,8,12.5,,79.2,0.0,0,0,0,0,0,0,0.0,7,1.0,-3.83
Kasim Hill,60444,QB,MARYLAND,3,5.56,0,28,215,94.7,19,19,7.3,2.74,0,1,4.5,89.5,17,7,5.6,26,92.9,1,0.67,12,,,,,71.9,86.9,21.8,,88.8,,,68.1,,,,0,0,29,61.5,14.3,152.2,3.8,1,6,0,0,2,0,0.0,230,12.1,100.0,12,12,2.8,2.46,0,0,0.0,83.3,10,2,16.7,17,60.7,2,0.53,8,,,,,71.7,80.6,16.0,,77.5,,,70.2,,,,0,0,18,64.7,0.0,140.3,0.0,0,5,0,0,1,0,0.0,132,11.0,88.9,9,9,11.8,3.0,0,1,9.1,88.9,8,6,0.0,11,39.3,0,0.64,4,,,,,66.0,84.1,71.0,,87.3,,,57.3,,,,0,0,13,45.5,16.7,149.1,9.1,1,1,0,0,1,0,0.0,98,10.9,0,100.0,2,2,0.0,1.75,0,0,0.0,50.0,1,1,50.0,2,7.1,1,-0.74,0,,,,,61.8,62.9,65.5,,62.7,,,,,,,0,0,2,0.0,0.0,56.3,0.0,0,0,0,0,0,0,0.0,0,0.0,-0.11
Matt Alviti,44954,QB,NWESTERN,3,-38.82,0,28,256,50.0,22,22,13.0,3.13,0,1,4.5,50.0,11,9,0.0,28,100.0,0,0.11,10,,,,,71.9,73.3,78.5,,65.1,,,71.8,,,,0,0,28,50.0,11.1,88.3,3.6,1,5,0,0,1,1,3.6,155,7.0,58.8,17,17,12.1,3.06,0,1,5.9,58.8,10,8,0.0,22,78.6,0,0.23,9,,,,,71.7,82.6,78.2,,75.0,,,74.3,,,,0,0,22,59.1,12.5,101.8,4.5,1,4,0,0,1,0,0.0,127,7.5,20.0,5,5,16.0,3.4,0,0,0.0,20.0,1,1,0.0,6,21.4,0,-0.33,1,,,,,64.2,38.3,69.1,,40.1,,,57.3,,,,0,0,6,16.7,0.0,50.4,0.0,0,1,0,0,0,1,16.7,28,5.6,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-1.87
Tony Poljan,40148,QB,C MICHIGAN,9,-14.71,0,27,134,80.0,15,16,6.5,3.03,0,0,0.0,68.8,11,8,8.3,22,81.5,1,-0.18,5,,,,49.8,27.0,53.8,82.9,,45.3,62.1,,53.1,,,,1,0,23,40.9,0.0,77.1,0.0,0,6,0,0,0,4,17.4,68,4.3,81.3,16,17,5.5,2.76,0,0,0.0,64.7,11,7,15.4,21,77.8,2,-0.05,4,,,,49.8,47.7,57.0,82.9,,46.2,62.2,,58.0,,,,1,0,22,38.1,0.0,71.7,0.0,0,4,0,0,0,3,13.6,64,3.8,50.0,4,4,-1.3,2.52,0,0,0.0,50.0,2,1,0.0,6,22.2,0,-1.04,3,,,,,13.4,28.8,73.5,,30.1,54.2,,42.7,,,,0,0,6,33.3,0.0,58.3,0.0,0,2,0,0,0,2,33.3,14,3.5,0,60.0,5,5,-2.8,1.28,0,0,0.0,40.0,2,0,33.3,5,18.5,1,-0.66,2,,,,,63.8,42.5,73.2,,33.9,54.3,,,,,,0,0,5,20.0,,47.9,0.0,0,0,0,0,0,1,20.0,10,2.0,-0.26
Robbie Kelley,60322,QB,AKRON,5,-43.61,0,27,102,60.0,25,26,11.6,2.04,0,2,7.7,46.2,12,3,20.0,27,100.0,3,0.0,9,,,,,67.9,74.0,75.7,,73.1,,,,,,,1,0,27,40.7,33.3,94.9,3.7,1,0,0,0,2,1,3.7,179,6.9,68.4,19,19,10.9,2.07,0,2,10.5,57.9,11,2,15.4,20,74.1,2,0.17,8,,,,,67.1,82.0,75.2,,81.3,,,,,,,0,0,20,50.0,50.0,106.0,5.0,1,0,0,0,1,1,5.0,174,9.2,33.3,6,7,13.5,1.99,0,0,0.0,14.3,1,1,50.0,7,25.9,1,-0.48,1,,,,,64.6,49.5,69.1,,49.6,,,,,,,1,0,7,14.3,0.0,79.2,0.0,0,0,0,0,1,0,0.0,5,0.7,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-8.45
Luke Del Rio,46403,QB,FLORIDA,2,-2.21,0,27,163,61.1,18,19,9.7,3.14,0,1,5.0,52.6,10,10,9.1,21,77.8,1,-0.39,6,,,,,67.4,57.8,76.3,,59.0,54.3,,57.3,,,,0,1,22,38.1,10.0,63.9,4.8,1,1,0,1,1,1,4.5,102,5.4,70.6,17,17,4.7,2.43,0,0,0.0,64.7,11,6,8.3,17,63.0,1,-0.24,5,,,,,66.7,52.5,75.9,,50.5,,,,,,,0,1,17,47.1,0.0,73.9,0.0,0,0,0,0,1,1,5.9,93,5.5,71.4,7,8,11.4,3.3,0,1,11.1,62.5,5,4,0.0,10,37.0,0,-0.24,2,,,,,65.6,70.7,70.7,,76.4,54.3,,57.3,,,,0,0,11,40.0,25.0,77.6,10.0,1,1,0,1,0,0,0.0,45,5.6,0,100.0,6,6,-2.5,1.38,0,0,0.0,100.0,6,0,0.0,6,22.2,0,0.29,1,,,,,64.2,66.3,68.6,,66.0,,,,,,,0,0,6,66.7,,91.7,0.0,0,0,0,0,0,0,0.0,36,6.0,0.16
David Cornwell,27905,QB,NEVADA,1,-2.94,0,27,239,63.2,19,22,11.1,2.75,0,0,0.0,45.5,10,12,16.7,24,88.9,2,-0.6,6,,,,,67.7,41.4,74.7,,37.8,,,63.7,,,,0,3,25,41.7,8.3,16.9,4.2,1,1,0,3,0,2,8.0,87,4.0,66.7,15,17,10.3,2.83,0,0,0.0,52.9,9,11,10.0,19,70.4,1,-0.63,6,,,,,67.0,43.6,74.1,,39.3,,,63.7,,,,0,3,19,42.1,9.1,26.2,5.3,1,1,0,2,0,2,10.5,80,4.7,71.4,7,8,6.7,2.05,0,0,0.0,50.0,4,1,20.0,8,29.6,1,-0.36,0,,,,,65.1,51.6,69.8,,51.5,,,,,,,0,0,9,37.5,0.0,56.3,0.0,0,0,0,1,0,0,0.0,17,2.1,0,100.0,3,3,-3.0,1.4,0,0,0.0,100.0,3,0,0.0,3,11.1,0,-0.11,0,,,,,62.7,64.1,66.6,,63.9,,,,,,,0,0,3,33.3,,80.6,0.0,0,0,0,0,0,0,0.0,10,3.3,-2.58
Nick Holley,47688,QB,KENT STATE,2,4.55,0,26,201,50.0,18,18,13.5,2.92,0,1,5.3,38.9,7,7,22.2,23,88.5,2,-0.34,7,,,,,77.9,81.1,13.3,,75.4,,,74.7,,,,0,0,25,30.4,0.0,94.0,0.0,0,5,0,0,2,0,0.0,97,5.4,54.5,11,11,9.0,2.31,0,1,8.3,45.5,5,2,16.7,13,50.0,1,-0.71,1,,,,,78.3,72.0,9.7,,58.1,,,73.0,,,,0,0,14,23.1,0.0,89.2,0.0,0,2,0,0,1,0,0.0,50,4.5,60.0,10,10,13.2,3.14,0,0,0.0,50.0,5,5,16.7,13,50.0,1,0.2,6,,,,,66.2,90.0,71.2,,87.0,,,69.5,,,,0,0,14,46.2,0.0,104.2,0.0,0,3,0,0,1,0,0.0,65,6.5,0,100.0,3,3,-4.0,1.21,0,0,0.0,100.0,3,0,0.0,3,11.5,0,0.39,0,,,,,62.7,64.1,66.6,,63.9,,,,,,,0,0,3,66.7,,91.7,0.0,0,0,0,0,0,0,0.0,18,6.0,1.95
Kyler Murray,38334,QB,OKLAHOMA,4,8.18,0,24,261,84.6,13,14,14.6,3.15,0,2,13.3,78.6,11,3,0.0,17,70.8,0,1.3,9,,,,,74.6,82.6,77.1,,91.0,,,61.5,,,,0,0,18,82.4,0.0,158.3,0.0,0,3,0,1,3,0,0.0,277,19.8,90.0,10,11,3.2,2.74,0,0,0.0,81.8,9,1,0.0,13,54.2,0,0.53,6,,,,,74.7,62.0,77.1,,62.7,59.8,,59.4,,,,0,0,14,76.9,0.0,97.3,0.0,0,2,0,1,0,0,0.0,81,7.4,90.0,10,10,13.7,2.52,0,2,18.2,90.0,9,2,0.0,11,45.8,0,2.07,10,,,,,65.8,93.0,70.7,,92.2,,,64.1,,,,0,0,12,90.9,0.0,158.3,0.0,0,1,0,0,3,0,0.0,278,27.8,0,100.0,7,7,-3.0,1.4,0,0,0.0,100.0,7,0,0.0,7,29.2,0,1.06,7,,,,,64.9,57.9,70.6,,57.8,59.8,,,,,,0,0,8,85.7,,115.5,0.0,0,0,0,0,0,0,0.0,82,11.7,20.44
Logan Bonner,39990,QB,ARK STATE,3,2.78,0,23,113,47.1,17,20,15.4,2.65,2,0,0.0,40.0,8,10,0.0,22,95.7,0,-0.47,6,,,,,70.8,44.5,75.4,,48.2,,,49.3,,,,0,1,22,36.4,10.0,45.8,4.5,1,1,0,1,1,2,9.1,70,3.5,45.5,11,12,10.0,2.89,0,0,0.0,41.7,5,7,0.0,14,60.9,0,-0.62,2,,,,,70.6,39.9,74.8,,43.1,,,49.3,,,,0,0,14,28.6,14.3,49.3,7.1,1,1,0,1,0,1,7.1,27,2.3,57.1,7,9,21.0,2.21,2,0,0.0,44.4,4,3,0.0,9,39.1,0,-0.46,4,,,,,65.1,60.9,69.8,,60.7,,,,,,,0,1,9,44.4,0.0,56.5,0.0,0,0,0,0,1,1,11.1,43,4.8,0,100.0,1,1,-4.0,2.1,0,0,0.0,100.0,1,0,0.0,1,4.3,0,-2.33,0,,,,,60.3,61.1,63.6,,61.0,,,,,,,0,0,1,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,2.53
Kurt Palandech,32214,QB,UNLV,2,23.81,0,22,325,56.3,16,18,10.1,2.67,1,0,0.0,38.9,7,7,22.2,21,95.5,2,-0.54,3,,,,,37.6,28.1,18.9,,26.2,57.0,,53.1,,,,1,2,23,23.8,14.3,7.4,4.8,1,2,0,0,0,4,17.4,45,2.5,45.5,11,12,11.6,2.68,0,0,0.0,33.3,4,5,20.0,15,68.2,1,-0.63,2,,,,,33.0,29.3,14.8,,27.1,59.7,,53.1,,,,1,1,16,20.0,20.0,7.6,6.7,1,2,0,0,0,3,18.8,25,2.1,83.3,6,7,5.0,2.7,1,0,0.0,57.1,4,2,20.0,7,31.8,1,-0.32,1,,,,,64.9,35.3,70.9,,34.0,58.0,,,,,,0,1,8,28.6,0.0,23.8,0.0,0,0,0,0,0,1,12.5,23,3.3,0,100.0,1,1,-3.0,3.1,0,0,0.0,100.0,1,0,0.0,1,4.5,0,-0.26,0,,,,,60.3,60.8,63.6,,60.6,,,,,,,0,0,1,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,1.21
Nate Romine,46524,QB,AIR FORCE,5,37.5,0,22,101,53.3,15,15,16.1,3.02,0,1,6.3,53.3,8,9,0.0,21,95.5,0,-0.37,7,,,,,16.8,38.3,77.3,,32.3,,,55.6,,,,0,1,22,42.9,44.4,54.3,19.0,4,2,0,0,0,5,22.7,128,8.5,37.5,8,8,15.6,2.94,0,0,0.0,37.5,3,5,0.0,12,54.5,0,-0.89,2,,,,,14.3,29.7,76.8,,25.6,,,55.6,,,,0,1,13,33.3,40.0,13.0,16.7,2,2,0,0,0,4,30.8,37,4.6,75.0,8,8,14.8,3.09,0,1,12.5,75.0,6,4,0.0,10,45.5,0,0.27,5,,,,,65.4,68.1,70.1,,67.7,,,,,,,0,0,10,50.0,50.0,114.6,20.0,2,0,0,0,0,1,10.0,96,12.0,0,100.0,1,1,2.0,2.8,0,0,0.0,100.0,1,0,0.0,1,4.5,0,-0.13,0,,,,,60.3,60.6,63.6,,60.4,,,,,,,0,0,1,0.0,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,7.37
Deuce Wallace,40169,QB,VANDERBILT,3,-57.89,0,22,333,71.4,14,17,9.1,2.62,0,0,0.0,41.2,7,4,30.0,17,77.3,3,-0.3,6,,,,,67.0,69.9,5.1,,72.1,,,,,,,0,0,19,35.3,0.0,75.4,0.0,0,0,0,3,1,1,5.3,79,4.6,82.4,17,19,4.8,2.35,0,0,0.0,57.9,11,4,21.4,19,86.4,3,-0.33,7,,,,,67.2,67.1,6.9,,69.1,,,,,,,0,0,21,36.8,0.0,88.5,0.0,0,0,0,2,1,1,4.8,94,4.9,50.0,2,3,13.0,3.63,0,0,0.0,0.0,0,1,100.0,3,13.6,1,-0.93,0,,,,,62.7,74.9,66.6,,74.4,,,,,,,0,0,3,0.0,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,0,100.0,5,5,-4.0,2.18,0,0,0.0,80.0,4,1,20.0,5,22.7,1,-0.77,1,,,,,63.8,65.6,68.1,,65.3,,,,,,,0,0,5,20.0,0.0,79.2,0.0,0,0,0,0,0,0,0.0,15,3.0,-4.95
Jordan Hoy,60510,QB,DOMINION,3,-6.15,0,22,263,75.0,8,15,10.1,3.13,0,0,0.0,33.3,5,10,16.7,19,86.4,1,-0.58,4,,,,,29.5,56.8,76.2,,50.2,,,61.8,,,,1,0,19,26.3,10.0,46.8,5.3,1,3,0,6,0,1,5.3,61,4.1,85.7,7,13,6.7,3.19,0,0,0.0,46.2,6,9,0.0,17,77.3,0,-0.57,3,,,,,28.8,52.5,76.1,,41.8,,,61.8,,,,1,0,17,23.5,11.1,55.9,5.9,1,3,0,5,0,1,5.9,48,3.7,75.0,4,5,7.0,2.06,0,0,0.0,40.0,2,2,33.3,5,22.7,1,-0.53,1,,,,,63.8,74.3,68.1,,73.9,,,,,,,0,0,5,20.0,0.0,58.8,0.0,0,0,0,1,0,0,0.0,28,5.6,0,100.0,3,3,-2.0,1.7,0,0,0.0,100.0,3,1,0.0,3,13.6,0,-0.45,0,,,,,62.7,64.1,66.6,,63.9,,,,,,,0,0,3,0.0,0.0,87.5,0.0,0,0,0,0,0,0,0.0,15,5.0,1.91
Johnathan Brantley,40093,QB,TULANE,2,1.67,0,21,319,61.5,13,14,14.3,2.64,1,1,5.9,50.0,7,7,12.5,18,85.7,1,-1.06,3,,,,,38.4,51.4,79.7,,27.3,,,67.9,,,,0,1,21,22.2,42.9,41.1,16.7,3,1,0,0,0,3,14.3,91,6.5,66.7,12,12,8.6,2.45,0,1,8.3,58.3,7,5,12.5,15,71.4,1,-1.43,1,,,,,61.8,54.2,79.6,,26.7,,,67.9,,,,0,1,15,13.3,40.0,32.6,13.3,2,1,0,0,0,2,13.3,48,4.0,75.0,4,5,17.5,2.47,1,0,0.0,60.0,3,2,0.0,6,28.6,0,0.14,2,,,,,16.7,49.3,69.8,,49.3,,,,,,,0,0,9,50.0,50.0,96.3,16.7,1,0,0,0,0,1,11.1,53,10.6,0,100.0,3,3,-4.3,1.37,0,0,0.0,100.0,3,0,0.0,3,14.3,0,-0.46,0,,,,,62.7,64.1,66.6,,63.9,,,,,,,0,0,3,33.3,,80.6,0.0,0,0,0,0,0,0,0.0,10,3.3,6.6
Grant Loy,40276,QB,BOWL GREEN,6,-1.59,0,21,122,73.3,15,15,11.4,3.06,0,0,0.0,53.3,8,8,27.3,20,95.2,3,-0.76,6,,,,,75.2,80.1,77.2,,84.8,60.0,,64.2,,,,0,2,21,40.0,50.0,49.4,20.0,4,1,0,0,0,0,0.0,153,10.2,71.4,7,7,5.1,2.79,0,0,0.0,57.1,4,2,20.0,8,38.1,1,-0.65,2,,,,,75.6,66.5,76.5,,61.0,60.0,,64.2,,,,0,1,8,50.0,0.0,39.9,0.0,0,1,0,0,0,0,0.0,50,7.1,77.8,9,9,14.4,3.05,0,0,0.0,55.6,5,6,28.6,13,61.9,2,-0.69,4,,,,,66.0,90.6,71.2,,90.3,,,,,,,0,1,14,38.5,66.7,60.2,30.8,4,0,0,0,0,0,0.0,111,12.3,0,100.0,1,1,-5.0,0.7,0,0,0.0,100.0,1,0,0.0,1,4.8,0,0.98,0,,,,,60.3,60.6,63.6,,60.4,,,,,,,0,0,1,100.0,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,5.19
Aaron Winchester,46433,QB,GA STATE,2,-66.67,0,20,175,77.8,9,9,7.4,3.45,0,0,0.0,55.6,5,13,28.6,19,95.0,2,0.03,6,,,,,21.8,36.7,75.7,,37.4,,,48.7,,,,0,1,20,47.4,30.8,90.3,21.1,4,6,0,0,1,1,5.0,96,10.7,77.8,9,9,5.6,3.32,0,0,0.0,66.7,6,12,14.3,17,85.0,1,0.11,5,,,,,21.3,35.3,75.6,,39.6,,,46.4,,,,0,1,18,52.9,25.0,102.3,17.6,3,5,0,0,1,1,5.6,102,11.3,100.0,1,1,10.0,3.63,0,0,0.0,0.0,0,1,100.0,3,15.0,1,-0.36,1,,,,,62.7,61.8,66.6,,52.4,,,64.0,,,,0,0,3,33.3,100.0,39.6,33.3,1,1,0,0,0,0,0.0,0,0.0,0,100.0,1,1,-7.0,1.7,0,0,0.0,100.0,1,0,0.0,1,5.0,0,0.3,0,,,,,60.3,60.6,63.6,,60.4,,,,,,,0,0,1,100.0,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,-11.33
Jake Hubenak,32201,QB,TEXAS A&M,2,10.61,0,20,312,93.3,15,16,4.5,2.32,1,0,0.0,81.3,13,4,7.1,19,95.0,1,0.18,7,,,,,71.2,59.0,75.8,,67.5,,,49.4,,,,0,0,20,63.2,50.0,92.2,10.5,2,1,0,0,0,0,0.0,98,6.1,80.0,10,11,4.4,2.41,1,0,0.0,72.7,8,4,0.0,14,70.0,0,-0.02,4,,,,,71.1,58.2,75.4,,68.6,,,49.4,,,,0,0,14,50.0,50.0,83.1,14.3,2,1,0,0,0,0,0.0,54,4.9,100.0,6,6,3.7,2.05,0,0,0.0,83.3,5,0,16.7,6,30.0,1,0.55,3,,,,,64.6,62.5,69.1,,62.2,,,,,,,0,0,7,83.3,,97.2,0.0,0,0,0,0,0,0,0.0,44,7.3,0,0.0,1,1,-2.0,1.9,0,0,0.0,0.0,0,0,,1,5.0,0,-0.29,0,,,,,60.3,60.6,63.6,,60.4,,,,,,,0,0,1,0.0,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,2.42
Zack Blair,33413,QB,BALL ST,4,-33.33,0,20,117,69.2,13,13,7.1,2.48,0,0,0.0,53.8,7,4,22.2,18,90.0,2,-0.39,4,,,,,29.4,49.0,74.8,,46.2,,,57.3,,,,0,0,18,33.3,75.0,67.1,16.7,3,2,0,0,0,1,5.6,63,4.8,83.3,12,12,5.8,2.36,0,0,0.0,66.7,8,4,20.0,17,85.0,2,-0.48,3,,,,,29.1,54.1,74.7,,53.7,,,57.3,,,,0,0,17,29.4,75.0,79.5,17.6,3,2,0,0,0,1,5.9,63,5.3,33.3,3,3,6.3,2.37,0,0,0.0,33.3,1,0,0.0,3,15.0,0,-0.09,1,,,,,62.7,43.0,66.6,,43.3,,,,,,,0,0,3,33.3,,42.4,0.0,0,0,0,0,0,0,0.0,4,1.3,0,100.0,2,2,-2.0,1.3,0,0,0.0,100.0,2,0,0.0,2,10.0,0,-0.65,0,,,,,61.8,62.8,65.5,,62.6,,,,,,,0,0,2,0.0,,79.2,0.0,0,0,0,0,0,0,0.0,4,2.0,-3.92
Kelvin Hopkins Jr.,41309,QB,ARMY,6,-33.33,0,20,114,43.8,16,18,18.8,3.1,0,3,16.7,33.3,6,10,14.3,20,100.0,1,0.03,4,,,,,70.3,73.8,75.1,,71.8,,,65.3,,,,1,1,20,30.0,10.0,42.8,5.0,1,1,1,0,1,0,0.0,76,4.2,43.8,16,18,18.8,3.1,0,3,16.7,33.3,6,10,14.3,20,100.0,1,0.03,4,,,,,70.3,73.8,75.1,,71.8,,,65.3,,,,1,1,20,30.0,10.0,42.8,5.0,1,1,1,0,1,0,0.0,76,4.2,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0.0,0,,,,,,,,,,,,,,,,0,0,0,,,0.0,,0,0,0,0,0,0,,0,,-4.22
Isaac Stiebeling,41520,QB,E MICHIGAN,2,4.55,0,18,160,38.5,13,13,9.3,2.36,0,0,0.0,38.5,5,6,0.0,14,77.8,0,-0.36,3,,,,,71.6,37.7,76.3,,29.9,,,57.4,,,,0,0,14,28.6,16.7,46.6,7.1,1,0,0,0,0,1,7.1,34,2.6,54.5,11,11,6.9,2.05,0,0,0.0,45.5,5,6,16.7,12,66.7,1,-0.46,3,,,,,71.6,43.8,76.2,,36.9,,,57.4,,,,0,0,12,33.3,16.7,52.5,8.3,1,0,0,0,0,1,8.3,28,2.5,50.0,6,6,5.3,2.33,0,0,0.0,50.0,3,1,0.0,6,33.3,0,-0.22,1,,,,,64.2,45.6,68.6,,45.7,,,,,,,0,0,6,33.3,0.0,58.3,0.0,0,0,0,0,0,0,0.0,21,3.5,0,100.0,4,4,-3.3,1.4,0,0,0.0,75.0,3,1,25.0,4,22.2,1,-0.45,1,,,,,63.3,64.9,67.4,,64.6,,,,,,,0,0,4,50.0,0.0,80.2,0.0,0,0,0,0,0,0,0.0,15,3.8,0.95
